userId,movieId,tag,timestamp,tag_date
62,31658,fantasy world,1525869051,2018-05-09 12:30:51
62,31658,hayao miyazaki,1525869046,2018-05-09 12:30:46
62,31658,studio ghibli,1525869044,2018-05-09 12:30:44
62,33162,david thewlis,1525554605,2018-05-05 21:10:05
62,33162,eva green,1525554550,2018-05-05 21:09:10
62,33162,liam neeson,1525554577,2018-05-05 21:09:37
62,33162,orlando bloom,1525554511,2018-05-05 21:08:31
62,34150,chris evans,1525554141,2018-05-05 21:02:21
62,34150,comic book,1525554003,2018-05-05 21:00:03
62,34150,heroine in tight suit,1525554138,2018-05-05 21:02:18
62,34150,jessica alba,1525554127,2018-05-05 21:02:07
62,34150,sexy female scientist,1525554144,2018-05-05 21:02:24
62,34150,superhero,1525553977,2018-05-05 20:59:37
62,37729,gothic,1530310527,2018-06-29 22:15:27
62,37729,helena bonham carter,1530310534,2018-06-29 22:15:34
62,37729,johnny depp,1530310529,2018-06-29 22:15:29
62,37729,tim burton,1530310526,2018-06-29 22:15:26
62,37729,visually appealing,1530310541,2018-06-29 22:15:41
62,38061,black comedy,1532723380,2018-07-27 20:29:40
62,38061,clever,1532723403,2018-07-27 20:30:03
62,38061,fast-paced dialogue,1532723406,2018-07-27 20:30:06
62,38061,good dialogue,1532723428,2018-07-27 20:30:28
62,38061,robert downey jr.,1532723408,2018-07-27 20:30:08
62,38061,witty,1532723402,2018-07-27 20:30:02
62,45447,adventure,1525637064,2018-05-06 20:04:24
62,45447,audrey tautou,1525637075,2018-05-06 20:04:35
62,45447,conspiracy theory,1525637062,2018-05-06 20:04:22
62,45447,mystery,1525637081,2018-05-06 20:04:41
62,45447,paris,1525637079,2018-05-06 20:04:39
62,45447,tom hanks,1525637067,2018-05-06 20:04:27
62,45447,treasure hunt,1525637084,2018-05-06 20:04:44
62,46723,brad pitt,1525554217,2018-05-05 21:03:37
62,46723,cate blanchett,1525554227,2018-05-05 21:03:47
62,46723,multiple storylines,1525554215,2018-05-05 21:03:35
62,46723,social commentary,1525554246,2018-05-05 21:04:06
62,46972,ben stiller,1525554254,2018-05-05 21:04:14
62,46972,robin williams,1525554255,2018-05-05 21:04:15
62,46976,emma thompson,1536874692,2018-09-13 21:38:12
62,46976,maggie gyllenhaal,1536874655,2018-09-13 21:37:35
62,46976,modern fantasy,1536874658,2018-09-13 21:37:38
62,46976,romance,1536874651,2018-09-13 21:37:31
62,46976,surreal,1536874662,2018-09-13 21:37:42
62,46976,will ferrell,1536874653,2018-09-13 21:37:33
62,49130,marion cotillard,1526582371,2018-05-17 18:39:31
62,49530,africa,1536874706,2018-09-13 21:38:26
62,49530,corruption,1536874704,2018-09-13 21:38:24
62,49530,jennifer connelly,1536874701,2018-09-13 21:38:21
62,49530,justice,1536874709,2018-09-13 21:38:29
62,49530,leonardo dicaprio,1536874698,2018-09-13 21:38:18
62,53464,bad acting,1525554797,2018-05-05 21:13:17
62,53464,bad jokes,1525554811,2018-05-05 21:13:31
62,53464,bad plot,1525554822,2018-05-05 21:13:42
62,53464,chris evans,1525554807,2018-05-05 21:13:27
62,53464,jessica alba,1525554794,2018-05-05 21:13:14
62,53464,marvel,1525554792,2018-05-05 21:13:12
62,53464,sexy female scientist,1525554813,2018-05-05 21:13:33
62,58047,rachel weisz,1528909364,2018-06-13 17:02:44
62,58047,ryan reynolds,1528909347,2018-06-13 17:02:27
62,59501,fantasy,1525637507,2018-05-06 20:11:47
62,59501,lion,1525637517,2018-05-06 20:11:57
62,59501,narnia,1525637508,2018-05-06 20:11:48
62,59501,tilda swinton,1525637603,2018-05-06 20:13:23
62,60074,bad script,1525554116,2018-05-05 21:01:56
62,60074,charlize theron,1525554121,2018-05-05 21:02:01
62,60074,will smith,1525554107,2018-05-05 21:01:47
62,60126,anne hathaway,1527004240,2018-05-22 15:50:40
62,60126,steve carell,1527004238,2018-05-22 15:50:38
62,60756,comedy,1528934384,2018-06-13 23:59:44
62,60756,funny,1528934381,2018-06-13 23:59:41
62,60756,will ferrell,1528934379,2018-06-13 23:59:39
62,61024,comedy,1528934218,2018-06-13 23:56:58
62,61024,james franco,1528934214,2018-06-13 23:56:54
62,61024,seth rogen,1528934216,2018-06-13 23:56:56
62,61024,stoner movie,1528934219,2018-06-13 23:56:59
62,63992,audience intelligence underestimated,1528934237,2018-06-13 23:57:17
62,63992,boring,1528934241,2018-06-13 23:57:21
62,63992,chick flick,1528934247,2018-06-13 23:57:27
62,63992,overrated,1528934240,2018-06-13 23:57:20
62,63992,teen movie,1528934233,2018-06-13 23:57:13
62,68848,adrien brody,1527274305,2018-05-25 18:51:45
62,68848,con artists,1527274320,2018-05-25 18:52:00
62,68848,funny,1527274322,2018-05-25 18:52:02
62,68848,interesting characters,1527274324,2018-05-25 18:52:04
62,68848,mark ruffalo,1527274316,2018-05-25 18:51:56
62,68848,rachel weisz,1527274311,2018-05-25 18:51:51
62,71535,bill murray,1529777198,2018-06-23 18:06:38
62,71535,dark comedy,1529777189,2018-06-23 18:06:29
62,71535,emma stone,1529777192,2018-06-23 18:06:32
62,71535,funny,1529777194,2018-06-23 18:06:34
62,71535,jesse eisenberg,1529777186,2018-06-23 18:06:26
62,71535,woody harrelson,1529777129,2018-06-23 18:05:29
62,87430,audience intelligence underestimated,1525555172,2018-05-05 21:19:32
62,87430,cgi,1525555168,2018-05-05 21:19:28
62,87430,cheesy,1525555170,2018-05-05 21:19:30
62,87430,comic book,1525555164,2018-05-05 21:19:24
62,87430,dc,1525555176,2018-05-05 21:19:36
62,87430,dc comics,1525555184,2018-05-05 21:19:44
62,87430,ryan reynolds,1525555162,2018-05-05 21:19:22
62,87430,space,1525555182,2018-05-05 21:19:42
62,87430,superhero,1525555181,2018-05-05 21:19:41
62,88405,comedy,1525554879,2018-05-05 21:14:39
62,88405,funny,1525554868,2018-05-05 21:14:28
62,88405,happy ending,1525554872,2018-05-05 21:14:32
62,88405,hot actress,1525554880,2018-05-05 21:14:40
62,88405,justin timberlake,1525554873,2018-05-05 21:14:33
62,88405,mila kunis,1525554861,2018-05-05 21:14:21
62,88405,new york city,1525554866,2018-05-05 21:14:26
62,88405,romance,1525554883,2018-05-05 21:14:43
62,88405,sex,1525554864,2018-05-05 21:14:24
62,96861,istanbul,1529611262,2018-06-21 20:01:02
62,96861,liam neeson,1529611250,2018-06-21 20:00:50
62,96861,predictable,1529611266,2018-06-21 20:01:06
62,96861,turkey,1529611256,2018-06-21 20:00:56
62,96861,unnecessary sequel,1529611269,2018-06-21 20:01:09
62,99114,action,1526078792,2018-05-11 22:46:32
62,99114,christoph waltz,1526078766,2018-05-11 22:46:06
62,99114,funny,1526078778,2018-05-11 22:46:18
62,99114,good soundtrack,1526078785,2018-05-11 22:46:25
62,99114,great performances,1526078768,2018-05-11 22:46:08
62,99114,humour,1526078787,2018-05-11 22:46:27
62,99114,leonardo dicaprio,1526078762,2018-05-11 22:46:02
62,99114,quentin tarantino,1526078760,2018-05-11 22:46:00
62,99114,samuel l. jackson,1526078763,2018-05-11 22:46:03
62,99114,soundtrack,1526078781,2018-05-11 22:46:21
62,99114,western,1526078773,2018-05-11 22:46:13
62,103042,amy adams,1525555328,2018-05-05 21:22:08
62,103042,superhero,1525555319,2018-05-05 21:21:59
62,104863,daniel radcliffe,1528843968,2018-06-12 22:52:48
62,104863,zoe kazan,1528843965,2018-06-12 22:52:45
62,107348,comedy,1528935011,2018-06-14 00:10:11
62,107348,steve carell,1528935000,2018-06-14 00:10:00
62,107348,stupid but funny,1528935013,2018-06-14 00:10:13
62,107348,will ferrell,1528935002,2018-06-14 00:10:02
62,108190,anti-intellectual,1525554841,2018-05-05 21:14:01
62,108190,bad writing,1525554835,2018-05-05 21:13:55
62,108190,dystopia,1525554830,2018-05-05 21:13:50
62,108190,new society,1525554832,2018-05-05 21:13:52
62,108190,plot holes,1525554845,2018-05-05 21:14:05
62,108190,predictable,1525554847,2018-05-05 21:14:07
62,108190,scifi,1525554839,2018-05-05 21:13:59
62,108190,unintelligent,1525554843,2018-05-05 21:14:03
62,111743,charlize theron,1530471420,2018-07-01 18:57:00
62,111743,liam neeson,1530471434,2018-07-01 18:57:14
62,111743,seth macfarlane,1530471419,2018-07-01 18:56:59
62,111743,witty,1530471417,2018-07-01 18:56:57
62,114180,action,1525554460,2018-05-05 21:07:40
62,114180,dystopia,1525554450,2018-05-05 21:07:30
62,114180,plot holes,1525554454,2018-05-05 21:07:34
62,114180,post-apocalyptic,1525554458,2018-05-05 21:07:38
62,114180,survival,1525554456,2018-05-05 21:07:36
62,114180,thriller,1525554471,2018-05-05 21:07:51
62,114180,unexplained,1525554473,2018-05-05 21:07:53
62,114180,weak plot,1525554463,2018-05-05 21:07:43
62,115149,dark hero,1528152251,2018-06-04 22:44:11
62,115149,gun-fu,1528152257,2018-06-04 22:44:17
62,115149,keanu reeves,1528152244,2018-06-04 22:44:04
62,115149,revenge,1528152241,2018-06-04 22:44:01
62,115149,secret society,1528152258,2018-06-04 22:44:18
62,115149,stylish,1528152247,2018-06-04 22:44:07
62,116897,black comedy,1528152849,2018-06-04 22:54:09
62,116897,dark comedy,1528152859,2018-06-04 22:54:19
62,116897,dark humor,1528152847,2018-06-04 22:54:07
62,116897,ironic,1528152854,2018-06-04 22:54:14
62,116897,multiple short stories,1528152862,2018-06-04 22:54:22
62,116897,short stories,1528152852,2018-06-04 22:54:12
62,119141,bromance,1525555146,2018-05-05 21:19:06
62,119141,comedy,1525555138,2018-05-05 21:18:58
62,119141,funny,1525555129,2018-05-05 21:18:49
62,119141,james franco,1525555132,2018-05-05 21:18:52
62,119141,seth rogen,1525555127,2018-05-05 21:18:47
62,122912,comic book,1526029023,2018-05-11 08:57:03
62,122912,dr. strange,1526029001,2018-05-11 08:56:41
62,122912,great villain,1526029025,2018-05-11 08:57:05
62,122912,guardians of the galaxy,1526029015,2018-05-11 08:56:55
62,122912,marvel,1526028997,2018-05-11 08:56:37
62,122912,mcu,1526028983,2018-05-11 08:56:23
62,122912,robert downey jr.,1526028991,2018-05-11 08:56:31
62,122912,thanos,1526028985,2018-05-11 08:56:25
62,122912,thor,1526029010,2018-05-11 08:56:50
62,122912,visually stunning,1526028994,2018-05-11 08:56:34
62,128360,characters,1526078910,2018-05-11 22:48:30
62,128360,dialogue,1526078902,2018-05-11 22:48:22
62,128360,humor,1526078901,2018-05-11 22:48:21
62,128360,kurt russell,1526078886,2018-05-11 22:48:06
62,128360,quentin tarantino,1526078877,2018-05-11 22:47:57
62,128360,samuel l. jackson,1526078883,2018-05-11 22:48:03
62,128360,tension building,1526078880,2018-05-11 22:48:00
62,128360,violent,1526078912,2018-05-11 22:48:32
62,128360,western,1526078899,2018-05-11 22:48:19
62,135133,dystopia,1525637480,2018-05-06 20:11:20
62,135133,jennifer lawrence,1525637484,2018-05-06 20:11:24
62,135133,love story,1525637487,2018-05-06 20:11:27
62,135133,nonsense,1525637488,2018-05-06 20:11:28
62,135133,politics,1525637499,2018-05-06 20:11:39
62,135133,rebellion,1525637483,2018-05-06 20:11:23
62,135133,revolution,1525637481,2018-05-06 20:11:21
62,135518,ben kingsley,1530471365,2018-07-01 18:56:05
62,135518,ethics,1530471346,2018-07-01 18:55:46
62,135518,immortality,1530471343,2018-07-01 18:55:43
62,135518,ryan reynolds,1530471352,2018-07-01 18:55:52
62,135536,bad story,1525555090,2018-05-05 21:18:10
62,135536,bad writing,1525555084,2018-05-05 21:18:04
62,135536,batman,1525555077,2018-05-05 21:17:57
62,135536,ben affleck,1525555106,2018-05-05 21:18:26
62,135536,comic book,1525555092,2018-05-05 21:18:12
62,135536,dc comics,1525555080,2018-05-05 21:18:00
62,135536,good soundtrack,1525555089,2018-05-05 21:18:09
62,135536,harley quinn,1525555079,2018-05-05 21:17:59
62,135536,harley quinn's ass,1525555094,2018-05-05 21:18:14
62,135536,horrible directing,1525555099,2018-05-05 21:18:19
62,135536,jared leto,1525555072,2018-05-05 21:17:52
62,135536,joker,1525555074,2018-05-05 21:17:54
62,135536,lack of plot,1525555069,2018-05-05 21:17:49
62,135536,margot robbie,1525555073,2018-05-05 21:17:53
62,135536,poor story,1525555087,2018-05-05 21:18:07
62,135536,poorly paced,1525555083,2018-05-05 21:18:03
62,135536,superhero,1525555103,2018-05-05 21:18:23
62,135536,visually appealing,1525555109,2018-05-05 21:18:29
62,135536,will smith,1525555076,2018-05-05 21:17:56
62,136864,action,1525555242,2018-05-05 21:20:42
62,136864,batman,1525555211,2018-05-05 21:20:11
62,136864,ben affleck,1525555223,2018-05-05 21:20:23
62,136864,dark,1525555227,2018-05-05 21:20:27
62,136864,dc comics,1525555225,2018-05-05 21:20:25
62,136864,gal gadot,1525555240,2018-05-05 21:20:40
62,136864,superhero,1525555243,2018-05-05 21:20:43
62,136864,superman,1525555213,2018-05-05 21:20:13
62,136864,wonderwoman,1525555233,2018-05-05 21:20:33
62,139385,leonardo dicarpio,1526079025,2018-05-11 22:50:25
62,139385,survival,1526079019,2018-05-11 22:50:19
62,139385,tom hardy,1526079029,2018-05-11 22:50:29
62,139385,visually appealing,1526079038,2018-05-11 22:50:38
62,158966,building a family,1526076353,2018-05-11 22:05:53
62,158966,creative,1526076341,2018-05-11 22:05:41
62,158966,freedom,1526076339,2018-05-11 22:05:39
62,158966,good writing,1526076350,2018-05-11 22:05:50
62,158966,individualism,1526076344,2018-05-11 22:05:44
62,158966,viggo mortensen,1526076342,2018-05-11 22:05:42
62,168248,action,1528152295,2018-06-04 22:44:55
62,168248,dark hero,1528152291,2018-06-04 22:44:51
62,168248,gun tactics,1528152287,2018-06-04 22:44:47
62,168248,hitman,1528152293,2018-06-04 22:44:53
62,168248,keanu reeves,1528152284,2018-06-04 22:44:44
62,168248,organized crime,1528152289,2018-06-04 22:44:49
62,168248,secret society,1528152282,2018-06-04 22:44:42
62,174053,dystopia,1525637341,2018-05-06 20:09:01
62,174053,future,1525637343,2018-05-06 20:09:03
62,174053,interesting,1525637346,2018-05-06 20:09:06
62,174053,jon hamm,1525637384,2018-05-06 20:09:44
62,174053,thought provoking,1525637344,2018-05-06 20:09:04
62,179401,action,1528934538,2018-06-14 00:02:18
62,179401,comedy,1528934534,2018-06-14 00:02:14
62,179401,dwayne johnson,1528934540,2018-06-14 00:02:20
62,179401,funny,1528934536,2018-06-14 00:02:16
62,183611,comedy,1526244689,2018-05-13 20:51:29
62,183611,funny,1526244688,2018-05-13 20:51:28
62,183611,rachel mcadams,1526244709,2018-05-13 20:51:49
62,184471,adventure,1528024900,2018-06-03 11:21:40
62,184471,alicia vikander,1528024914,2018-06-03 11:21:54
62,184471,video game adaptation,1528024898,2018-06-03 11:21:38
62,187593,josh brolin,1527274096,2018-05-25 18:48:16
62,187593,ryan reynolds,1527274092,2018-05-25 18:48:12
62,187593,sarcasm,1527274090,2018-05-25 18:48:10
62,187595,emilia clarke,1528934560,2018-06-14 00:02:40
62,187595,star wars,1528934552,2018-06-14 00:02:32
63,260,classic,1443199698,2015-09-25 16:48:18
63,260,space action,1443199710,2015-09-25 16:48:30
76,260,action,1439165594,2015-08-10 00:13:14
76,260,sci-fi,1439165588,2015-08-10 00:13:08
103,260,epic,1431954312,2015-05-18 13:05:12
103,260,great soundtrack,1431954337,2015-05-18 13:05:37
103,296,good dialogue,1431954555,2015-05-18 13:09:15
103,296,great soundtrack,1431954555,2015-05-18 13:09:15
103,296,non-linear,1431954555,2015-05-18 13:09:15
106,4896,everything you want is here,1467566944,2016-07-03 17:29:04
106,106489,adventure,1467566979,2016-07-03 17:29:39
112,260,classic sci-fi,1442535682,2015-09-18 00:21:22
112,260,engrossing adventure,1442535673,2015-09-18 00:21:13
112,260,epic,1442535666,2015-09-18 00:21:06
119,260,classic,1435942530,2015-07-03 16:55:30
119,260,nerd,1435942520,2015-07-03 16:55:20
119,101142,animation,1436563067,2015-07-10 21:17:47
119,101142,funny,1436563067,2015-07-10 21:17:47
119,101142,stone age,1436563067,2015-07-10 21:17:47
119,115149,action,1437763143,2015-07-24 18:39:03
119,115149,killer,1437763143,2015-07-24 18:39:03
119,115149,widows/widowers,1437763143,2015-07-24 18:39:03
119,115617,animation,1435944890,2015-07-03 17:34:50
119,115617,kids,1435944890,2015-07-03 17:34:50
119,115617,robots,1435944890,2015-07-03 17:34:50
119,120635,action,1438439306,2015-08-01 14:28:26
119,120635,murder,1438439306,2015-08-01 14:28:26
119,120635,police,1438439306,2015-08-01 14:28:26
125,1726,kevin costner,1474483317,2016-09-21 18:41:57
125,1726,post apocalyptic,1474483320,2016-09-21 18:42:00
125,2387,dark comedy,1474382225,2016-09-20 14:37:05
125,2387,dark humor,1474382223,2016-09-20 14:37:03
125,3052,irreverent,1474592072,2016-09-23 00:54:32
125,3052,jay and silent bob,1474592004,2016-09-23 00:53:24
125,3052,kevin smith,1474592000,2016-09-23 00:53:20
125,3052,satire,1474591997,2016-09-23 00:53:17
125,5088,irreverent,1474592207,2016-09-23 00:56:47
125,7022,based on a book,1474381749,2016-09-20 14:29:09
125,7022,bloody,1474381755,2016-09-20 14:29:15
125,7022,brutal,1474381612,2016-09-20 14:26:52
125,7022,controversial,1474381812,2016-09-20 14:30:12
125,7022,dystopia,1474381779,2016-09-20 14:29:39
125,7022,goretastic,1474381786,2016-09-20 14:29:46
125,7022,satire,1474381739,2016-09-20 14:28:59
125,7022,social commentary,1474381788,2016-09-20 14:29:48
125,7022,survival,1474381609,2016-09-20 14:26:49
125,7022,violence,1474381745,2016-09-20 14:29:05
125,7254,alternate reality,1474381441,2016-09-20 14:24:01
125,7254,sci-fi,1474381448,2016-09-20 14:24:08
125,7254,science fiction,1474381455,2016-09-20 14:24:15
125,7254,time travel,1474381439,2016-09-20 14:23:59
125,8957,brutal,1474382001,2016-09-20 14:33:21
125,8957,clever,1474382019,2016-09-20 14:33:39
125,8957,disturbing,1474382015,2016-09-20 14:33:35
125,8957,great ending,1474381987,2016-09-20 14:33:07
125,8957,mindfuck,1474381982,2016-09-20 14:33:02
125,8957,surprise ending,1474381973,2016-09-20 14:32:53
125,8957,suspense,1474381994,2016-09-20 14:33:14
125,9010,cruel characters,1474381529,2016-09-20 14:25:29
125,42632,brutality,1474381492,2016-09-20 14:24:52
125,58301,dark humor,1474381561,2016-09-20 14:26:01
125,60950,threesome,1474591817,2016-09-23 00:50:17
125,62434,seth rogen,1474592476,2016-09-23 01:01:16
125,62434,sexual humor,1474592473,2016-09-23 01:01:13
125,67695,seth rogen,1474382123,2016-09-20 14:35:23
125,100083,embarassing scenes,1474377075,2016-09-20 13:11:15
125,100083,offensive,1474377060,2016-09-20 13:11:00
125,100083,r language,1474377035,2016-09-20 13:10:35
125,100083,sarcasm,1474377015,2016-09-20 13:10:15
125,100083,satire,1474381901,2016-09-20 14:31:41
125,156371,80's,1474469700,2016-09-21 14:55:00
125,158872,crude humor,1474382035,2016-09-20 14:33:55
125,158872,mindfuck,1474382087,2016-09-20 14:34:47
125,158872,sarcasm,1474382053,2016-09-20 14:34:13
125,158872,satire,1474382047,2016-09-20 14:34:07
125,158872,vulgar,1474382100,2016-09-20 14:35:00
132,3556,sofia coppola,1163148016,2006-11-10 08:40:16
132,6323,john cusack,1161800041,2006-10-25 18:14:01
132,6367,ewan mcgregor,1161799885,2006-10-25 18:11:25
132,6367,renee zellweger,1161799951,2006-10-25 18:12:31
138,59103,jackie chan,1222676394,2008-09-29 08:19:54
138,59103,kung fu,1222676405,2008-09-29 08:20:05
161,52287,something for everyone in this one... saw it without and plan on seeing it with kids!,1176498861,2007-04-13 21:14:21
166,293,assassin,1188774484,2007-09-02 23:08:04
166,293,jean reno,1188774487,2007-09-02 23:08:07
166,54286,assassin,1188774519,2007-09-02 23:08:39
166,54286,assassin-in-training (scene),1188774517,2007-09-02 23:08:37
166,54286,espionage,1188774515,2007-09-02 23:08:35
166,54286,robert ludlum,1188774524,2007-09-02 23:08:44
167,104,test tag,1154718872,2006-08-04 19:14:32
177,115617,feel-good,1435523876,2015-06-28 20:37:56
177,115617,fun family movie,1435523876,2015-06-28 20:37:56
177,115617,very funny,1435523876,2015-06-28 20:37:56
184,2579,black and white,1537094307,2018-09-16 10:38:27
